variant_id,commodity,satuan_display,date,price,nama_hari
13,Bawang Merah,kg,6/11/2025,38000,Rabu
38,Bawang Putih Honan,kg,6/11/2025,30000,Rabu
52,Beras Medium,kg,6/12/2025,13750,Kamis
51,Beras Premium,kg,6/12/2025,14950,Kamis
14,Gula Pasir Curah,kg,6/12/2025,16500,Kamis
17,Minyak Goreng Sawit Kemasan Premium,lt,6/12/2025,22500,Kamis
16,Minyak Goreng Sawit Curah,lt,6/12/2025,18000,Kamis
18,Minyakita,lt,6/12/2025,15700,Kamis
19,Daging Sapi Paha Belakang,kg,6/12/2025,122000,Kamis
27,Daging Ayam Ras,kg,6/12/2025,33000,Kamis
25,Telur Ayam Ras,kg,6/12/2025,25500,Kamis
26,Tepung Terigu,kg,6/12/2025,13000,Kamis
48,Kedelai Impor,kg,6/12/2025,12400,Kamis
2,Cabai Merah Keriting,kg,6/12/2025,40000,Kamis
10,Cabai Rawit Merah,kg,6/12/2025,30000,Kamis
9,Cabai Merah Besar,kg,6/12/2025,33000,Kamis
13,Bawang Merah,kg,6/12/2025,38000,Kamis
38,Bawang Putih Honan,kg,6/12/2025,30000,Kamis
52,Beras Medium,kg,6/13/2025,13800,Jumat
51,Beras Premium,kg,6/13/2025,14950,Jumat
14,Gula Pasir Curah,kg,6/13/2025,16500,Jumat
17,Minyak Goreng Sawit Kemasan Premium,lt,6/13/2025,22000,Jumat
16,Minyak Goreng Sawit Curah,lt,6/13/2025,17000,Jumat
18,Minyakita,lt,6/13/2025,16500,Jumat
19,Daging Sapi Paha Belakang,kg,6/13/2025,122000,Jumat
27,Daging Ayam Ras,kg,6/13/2025,32000,Jumat
25,Telur Ayam Ras,kg,6/13/2025,26000,Jumat
26,Tepung Terigu,kg,6/13/2025,13000,Jumat
48,Kedelai Impor,kg,6/13/2025,12500,Jumat
2,Cabai Merah Keriting,kg,6/13/2025,35000,Jumat
10,Cabai Rawit Merah,kg,6/13/2025,35000,Jumat
9,Cabai Merah Besar,kg,6/13/2025,35000,Jumat
13,Bawang Merah,kg,6/13/2025,41000,Jumat
38,Bawang Putih Honan,kg,6/13/2025,30000,Jumat
52,Beras Medium,kg,6/16/2025,13800,Senin
51,Beras Premium,kg,6/16/2025,14950,Senin
14,Gula Pasir Curah,kg,6/16/2025,16500,Senin
17,Minyak Goreng Sawit Kemasan Premium,lt,6/16/2025,22000,Senin
16,Minyak Goreng Sawit Curah,lt,6/16/2025,17000,Senin
18,Minyakita,lt,6/16/2025,16500,Senin
19,Daging Sapi Paha Belakang,kg,6/16/2025,122000,Senin
27,Daging Ayam Ras,kg,6/16/2025,32000,Senin
25,Telur Ayam Ras,kg,6/16/2025,26000,Senin
26,Tepung Terigu,kg,6/16/2025,13000,Senin
48,Kedelai Impor,kg,6/16/2025,12500,Senin
2,Cabai Merah Keriting,kg,6/16/2025,35000,Senin
10,Cabai Rawit Merah,kg,6/16/2025,38000,Senin
9,Cabai Merah Besar,kg,6/16/2025,35000,Senin
13,Bawang Merah,kg,6/16/2025,41000,Senin
38,Bawang Putih Honan,kg,6/16/2025,30000,Senin
52,Beras Medium,kg,6/17/2025,13800,Selasa
51,Beras Premium,kg,6/17/2025,14950,Selasa
14,Gula Pasir Curah,kg,6/17/2025,16500,Selasa
17,Minyak Goreng Sawit Kemasan Premium,lt,6/17/2025,22000,Selasa
16,Minyak Goreng Sawit Curah,lt,6/17/2025,17000,Selasa
18,Minyakita,lt,6/17/2025,16500,Selasa
19,Daging Sapi Paha Belakang,kg,6/17/2025,122000,Selasa
27,Daging Ayam Ras,kg,6/17/2025,32000,Selasa
25,Telur Ayam Ras,kg,6/17/2025,25500,Selasa
26,Tepung Terigu,kg,6/17/2025,13000,Selasa
48,Kedelai Impor,kg,6/17/2025,12500,Selasa
2,Cabai Merah Keriting,kg,6/17/2025,31000,Selasa
10,Cabai Rawit Merah,kg,6/17/2025,40000,Selasa
9,Cabai Merah Besar,kg,6/17/2025,31000,Selasa
13,Bawang Merah,kg,6/17/2025,41000,Selasa
38,Bawang Putih Honan,kg,6/17/2025,30000,Selasa
52,Beras Medium,kg,6/18/2025,13800,Rabu
51,Beras Premium,kg,6/18/2025,14950,Rabu
14,Gula Pasir Curah,kg,6/18/2025,16500,Rabu
17,Minyak Goreng Sawit Kemasan Premium,lt,6/18/2025,22000,Rabu
16,Minyak Goreng Sawit Curah,lt,6/18/2025,17000,Rabu
18,Minyakita,lt,6/18/2025,16500,Rabu
19,Daging Sapi Paha Belakang,kg,6/18/2025,122000,Rabu
27,Daging Ayam Ras,kg,6/18/2025,32000,Rabu
25,Telur Ayam Ras,kg,6/18/2025,25500,Rabu
26,Tepung Terigu,kg,6/18/2025,13000,Rabu
48,Kedelai Impor,kg,6/18/2025,12500,Rabu
2,Cabai Merah Keriting,kg,6/18/2025,31000,Rabu
10,Cabai Rawit Merah,kg,6/18/2025,40000,Rabu
9,Cabai Merah Besar,kg,6/18/2025,31000,Rabu
13,Bawang Merah,kg,6/18/2025,41000,Rabu
38,Bawang Putih Honan,kg,6/18/2025,30000,Rabu
52,Beras Medium,kg,6/19/2025,13800,Kamis
51,Beras Premium,kg,6/19/2025,14950,Kamis
14,Gula Pasir Curah,kg,6/19/2025,16500,Kamis
17,Minyak Goreng Sawit Kemasan Premium,lt,6/19/2025,22000,Kamis
16,Minyak Goreng Sawit Curah,lt,6/19/2025,17000,Kamis
18,Minyakita,lt,6/19/2025,16500,Kamis
19,Daging Sapi Paha Belakang,kg,6/19/2025,122000,Kamis
27,Daging Ayam Ras,kg,6/19/2025,32000,Kamis
25,Telur Ayam Ras,kg,6/19/2025,25500,Kamis
26,Tepung Terigu,kg,6/19/2025,13000,Kamis
48,Kedelai Impor,kg,6/19/2025,12500,Kamis
2,Cabai Merah Keriting,kg,6/19/2025,29000,Kamis
10,Cabai Rawit Merah,kg,6/19/2025,40000,Kamis
9,Cabai Merah Besar,kg,6/19/2025,29000,Kamis
13,Bawang Merah,kg,6/19/2025,40000,Kamis
38,Bawang Putih Honan,kg,6/19/2025,30000,Kamis
52,Beras Medium,kg,6/20/2025,13800,Jumat
51,Beras Premium,kg,6/20/2025,14950,Jumat
14,Gula Pasir Curah,kg,6/20/2025,16500,Jumat
17,Minyak Goreng Sawit Kemasan Premium,lt,6/20/2025,22000,Jumat
16,Minyak Goreng Sawit Curah,lt,6/20/2025,17000,Jumat
18,Minyakita,lt,6/20/2025,16500,Jumat
19,Daging Sapi Paha Belakang,kg,6/20/2025,122000,Jumat
27,Daging Ayam Ras,kg,6/20/2025,32000,Jumat
25,Telur Ayam Ras,kg,6/20/2025,25500,Jumat
26,Tepung Terigu,kg,6/20/2025,13000,Jumat
48,Kedelai Impor,kg,6/20/2025,12500,Jumat
2,Cabai Merah Keriting,kg,6/20/2025,29000,Jumat
10,Cabai Rawit Merah,kg,6/20/2025,40000,Jumat
9,Cabai Merah Besar,kg,6/20/2025,29000,Jumat
13,Bawang Merah,kg,6/20/2025,40000,Jumat
38,Bawang Putih Honan,kg,6/20/2025,30000,Jumat
52,Beras Medium,kg,6/23/2025,13800,Senin
51,Beras Premium,kg,6/23/2025,14950,Senin
14,Gula Pasir Curah,kg,6/23/2025,16500,Senin
17,Minyak Goreng Sawit Kemasan Premium,lt,6/23/2025,22000,Senin
16,Minyak Goreng Sawit Curah,lt,6/23/2025,17000,Senin
18,Minyakita,lt,6/23/2025,16500,Senin
19,Daging Sapi Paha Belakang,kg,6/23/2025,122000,Senin
27,Daging Ayam Ras,kg,6/23/2025,32000,Senin
25,Telur Ayam Ras,kg,6/23/2025,25500,Senin
26,Tepung Terigu,kg,6/23/2025,13000,Senin
48,Kedelai Impor,kg,6/23/2025,12500,Senin
2,Cabai Merah Keriting,kg,6/23/2025,29000,Senin
10,Cabai Rawit Merah,kg,6/23/2025,40000,Senin
9,Cabai Merah Besar,kg,6/23/2025,29000,Senin
13,Bawang Merah,kg,6/23/2025,40000,Senin
38,Bawang Putih Honan,kg,6/23/2025,30000,Senin
52,Beras Medium,kg,6/24/2025,13800,Selasa
51,Beras Premium,kg,6/24/2025,14950,Selasa
14,Gula Pasir Curah,kg,6/24/2025,16500,Selasa
17,Minyak Goreng Sawit Kemasan Premium,lt,6/24/2025,22000,Selasa
16,Minyak Goreng Sawit Curah,lt,6/24/2025,17000,Selasa
18,Minyakita,lt,6/24/2025,16500,Selasa
19,Daging Sapi Paha Belakang,kg,6/24/2025,122000,Selasa
27,Daging Ayam Ras,kg,6/24/2025,33000,Selasa
25,Telur Ayam Ras,kg,6/24/2025,26000,Selasa
26,Tepung Terigu,kg,6/24/2025,13000,Selasa
48,Kedelai Impor,kg,6/24/2025,12500,Selasa
2,Cabai Merah Keriting,kg,6/24/2025,29000,Selasa
10,Cabai Rawit Merah,kg,6/24/2025,50000,Selasa
9,Cabai Merah Besar,kg,6/24/2025,29000,Selasa
13,Bawang Merah,kg,6/24/2025,40000,Selasa
38,Bawang Putih Honan,kg,6/24/2025,30000,Selasa
52,Beras Medium,kg,6/25/2025,13800,Rabu
51,Beras Premium,kg,6/25/2025,14950,Rabu
14,Gula Pasir Curah,kg,6/25/2025,16500,Rabu
17,Minyak Goreng Sawit Kemasan Premium,lt,6/25/2025,22000,Rabu
16,Minyak Goreng Sawit Curah,lt,6/25/2025,17000,Rabu
18,Minyakita,lt,6/25/2025,16500,Rabu
19,Daging Sapi Paha Belakang,kg,6/25/2025,122000,Rabu
27,Daging Ayam Ras,kg,6/25/2025,33000,Rabu
25,Telur Ayam Ras,kg,6/25/2025,26000,Rabu
26,Tepung Terigu,kg,6/25/2025,13000,Rabu
48,Kedelai Impor,kg,6/25/2025,12500,Rabu
2,Cabai Merah Keriting,kg,6/25/2025,25000,Rabu
10,Cabai Rawit Merah,kg,6/25/2025,50000,Rabu
9,Cabai Merah Besar,kg,6/25/2025,25000,Rabu
13,Bawang Merah,kg,6/25/2025,40000,Rabu
38,Bawang Putih Honan,kg,6/25/2025,30000,Rabu
52,Beras Medium,kg,6/26/2025,13800,Kamis
51,Beras Premium,kg,6/26/2025,14950,Kamis
14,Gula Pasir Curah,kg,6/26/2025,16500,Kamis
17,Minyak Goreng Sawit Kemasan Premium,lt,6/26/2025,22000,Kamis
16,Minyak Goreng Sawit Curah,lt,6/26/2025,17000,Kamis
18,Minyakita,lt,6/26/2025,16500,Kamis
19,Daging Sapi Paha Belakang,kg,6/26/2025,122000,Kamis
27,Daging Ayam Ras,kg,6/26/2025,33000,Kamis
25,Telur Ayam Ras,kg,6/26/2025,26000,Kamis
26,Tepung Terigu,kg,6/26/2025,13000,Kamis
48,Kedelai Impor,kg,6/26/2025,12500,Kamis
2,Cabai Merah Keriting,kg,6/26/2025,25000,Kamis
10,Cabai Rawit Merah,kg,6/26/2025,50000,Kamis
9,Cabai Merah Besar,kg,6/26/2025,25000,Kamis
13,Bawang Merah,kg,6/26/2025,40000,Kamis
38,Bawang Putih Honan,kg,6/26/2025,30000,Kamis
52,Beras Medium,kg,6/30/2025,13800,Senin
51,Beras Premium,kg,6/30/2025,14950,Senin
14,Gula Pasir Curah,kg,6/30/2025,16500,Senin
17,Minyak Goreng Sawit Kemasan Premium,lt,6/30/2025,22000,Senin
16,Minyak Goreng Sawit Curah,lt,6/30/2025,17000,Senin
18,Minyakita,lt,6/30/2025,16500,Senin
19,Daging Sapi Paha Belakang,kg,6/30/2025,122000,Senin
27,Daging Ayam Ras,kg,6/30/2025,33000,Senin
25,Telur Ayam Ras,kg,6/30/2025,26000,Senin
26,Tepung Terigu,kg,6/30/2025,13000,Senin
48,Kedelai Impor,kg,6/30/2025,12500,Senin
2,Cabai Merah Keriting,kg,6/30/2025,35000,Senin
10,Cabai Rawit Merah,kg,6/30/2025,55000,Senin
9,Cabai Merah Besar,kg,6/30/2025,25000,Senin
13,Bawang Merah,kg,6/30/2025,40000,Senin
38,Bawang Putih Honan,kg,6/30/2025,30000,Senin
52,Beras Medium,kg,7/1/2025,13800,Selasa
51,Beras Premium,kg,7/1/2025,14950,Selasa
14,Gula Pasir Curah,kg,7/1/2025,16500,Selasa
17,Minyak Goreng Sawit Kemasan Premium,lt,7/1/2025,22000,Selasa
16,Minyak Goreng Sawit Curah,lt,7/1/2025,17000,Selasa
18,Minyakita,lt,7/1/2025,15700,Selasa
19,Daging Sapi Paha Belakang,kg,7/1/2025,122000,Selasa
27,Daging Ayam Ras,kg,7/1/2025,33000,Selasa
25,Telur Ayam Ras,kg,7/1/2025,26000,Selasa
26,Tepung Terigu,kg,7/1/2025,13000,Selasa
48,Kedelai Impor,kg,7/1/2025,12500,Selasa
2,Cabai Merah Keriting,kg,7/1/2025,35000,Selasa
10,Cabai Rawit Merah,kg,7/1/2025,55000,Selasa
9,Cabai Merah Besar,kg,7/1/2025,25000,Selasa
13,Bawang Merah,kg,7/1/2025,40000,Selasa
38,Bawang Putih Honan,kg,7/1/2025,30000,Selasa
52,Beras Medium,kg,7/2/2025,13800,Rabu
51,Beras Premium,kg,7/2/2025,14950,Rabu
14,Gula Pasir Curah,kg,7/2/2025,16500,Rabu
17,Minyak Goreng Sawit Kemasan Premium,lt,7/2/2025,22000,Rabu
16,Minyak Goreng Sawit Curah,lt,7/2/2025,17000,Rabu
18,Minyakita,lt,7/2/2025,15700,Rabu
19,Daging Sapi Paha Belakang,kg,7/2/2025,122000,Rabu
27,Daging Ayam Ras,kg,7/2/2025,33000,Rabu
25,Telur Ayam Ras,kg,7/2/2025,26000,Rabu
26,Tepung Terigu,kg,7/2/2025,13000,Rabu
48,Kedelai Impor,kg,7/2/2025,12500,Rabu
2,Cabai Merah Keriting,kg,7/2/2025,35000,Rabu
10,Cabai Rawit Merah,kg,7/2/2025,55000,Rabu
9,Cabai Merah Besar,kg,7/2/2025,25000,Rabu
13,Bawang Merah,kg,7/2/2025,40000,Rabu
38,Bawang Putih Honan,kg,7/2/2025,30000,Rabu
52,Beras Medium,kg,7/3/2025,13800,Kamis
51,Beras Premium,kg,7/3/2025,14950,Kamis
14,Gula Pasir Curah,kg,7/3/2025,16500,Kamis
17,Minyak Goreng Sawit Kemasan Premium,lt,7/3/2025,22000,Kamis
16,Minyak Goreng Sawit Curah,lt,7/3/2025,17000,Kamis
18,Minyakita,lt,7/3/2025,15700,Kamis
19,Daging Sapi Paha Belakang,kg,7/3/2025,122000,Kamis
27,Daging Ayam Ras,kg,7/3/2025,33000,Kamis
25,Telur Ayam Ras,kg,7/3/2025,26000,Kamis
26,Tepung Terigu,kg,7/3/2025,13000,Kamis
48,Kedelai Impor,kg,7/3/2025,12500,Kamis
2,Cabai Merah Keriting,kg,7/3/2025,34000,Kamis
10,Cabai Rawit Merah,kg,7/3/2025,53000,Kamis
9,Cabai Merah Besar,kg,7/3/2025,25000,Kamis
13,Bawang Merah,kg,7/3/2025,40000,Kamis
38,Bawang Putih Honan,kg,7/3/2025,30000,Kamis
52,Beras Medium,kg,7/4/2025,13900,Jumat
51,Beras Premium,kg,7/4/2025,15000,Jumat
14,Gula Pasir Curah,kg,7/4/2025,16500,Jumat
17,Minyak Goreng Sawit Kemasan Premium,lt,7/4/2025,22000,Jumat
16,Minyak Goreng Sawit Curah,lt,7/4/2025,17000,Jumat
18,Minyakita,lt,7/4/2025,15700,Jumat
19,Daging Sapi Paha Belakang,kg,7/4/2025,122000,Jumat
27,Daging Ayam Ras,kg,7/4/2025,33000,Jumat
25,Telur Ayam Ras,kg,7/4/2025,27000,Jumat
26,Tepung Terigu,kg,7/4/2025,13000,Jumat
48,Kedelai Impor,kg,7/4/2025,12500,Jumat
2,Cabai Merah Keriting,kg,7/4/2025,32000,Jumat
10,Cabai Rawit Merah,kg,7/4/2025,53000,Jumat
9,Cabai Merah Besar,kg,7/4/2025,24000,Jumat
13,Bawang Merah,kg,7/4/2025,40000,Jumat
38,Bawang Putih Honan,kg,7/4/2025,30000,Jumat
52,Beras Medium,kg,7/7/2025,13900,Senin
51,Beras Premium,kg,7/7/2025,15000,Senin
14,Gula Pasir Curah,kg,7/7/2025,16500,Senin
17,Minyak Goreng Sawit Kemasan Premium,lt,7/7/2025,22000,Senin
16,Minyak Goreng Sawit Curah,lt,7/7/2025,17167,Senin
18,Minyakita,lt,7/7/2025,15700,Senin
19,Daging Sapi Paha Belakang,kg,7/7/2025,122000,Senin
27,Daging Ayam Ras,kg,7/7/2025,33000,Senin
25,Telur Ayam Ras,kg,7/7/2025,28000,Senin
26,Tepung Terigu,kg,7/7/2025,13000,Senin
48,Kedelai Impor,kg,7/7/2025,12500,Senin
2,Cabai Merah Keriting,kg,7/7/2025,36000,Senin
10,Cabai Rawit Merah,kg,7/7/2025,60000,Senin
9,Cabai Merah Besar,kg,7/7/2025,28000,Senin
13,Bawang Merah,kg,7/7/2025,40000,Senin
38,Bawang Putih Honan,kg,7/7/2025,30000,Senin
52,Beras Medium,kg,7/8/2025,13900,Selasa
51,Beras Premium,kg,7/8/2025,15000,Selasa
14,Gula Pasir Curah,kg,7/8/2025,16500,Selasa
17,Minyak Goreng Sawit Kemasan Premium,lt,7/8/2025,22000,Selasa
16,Minyak Goreng Sawit Curah,lt,7/8/2025,17167,Selasa
18,Minyakita,lt,7/8/2025,15700,Selasa
19,Daging Sapi Paha Belakang,kg,7/8/2025,122000,Selasa
27,Daging Ayam Ras,kg,7/8/2025,33000,Selasa
25,Telur Ayam Ras,kg,7/8/2025,28000,Selasa
26,Tepung Terigu,kg,7/8/2025,13000,Selasa
48,Kedelai Impor,kg,7/8/2025,12500,Selasa
2,Cabai Merah Keriting,kg,7/8/2025,36000,Selasa
10,Cabai Rawit Merah,kg,7/8/2025,60000,Selasa
9,Cabai Merah Besar,kg,7/8/2025,28000,Selasa
13,Bawang Merah,kg,7/8/2025,40000,Selasa
38,Bawang Putih Honan,kg,7/8/2025,30000,Selasa
52,Beras Medium,kg,7/9/2025,13900,Rabu
51,Beras Premium,kg,7/9/2025,15000,Rabu
14,Gula Pasir Curah,kg,7/9/2025,16500,Rabu
17,Minyak Goreng Sawit Kemasan Premium,lt,7/9/2025,22000,Rabu
16,Minyak Goreng Sawit Curah,lt,7/9/2025,17167,Rabu
18,Minyakita,lt,7/9/2025,15700,Rabu
19,Daging Sapi Paha Belakang,kg,7/9/2025,122000,Rabu
27,Daging Ayam Ras,kg,7/9/2025,33000,Rabu
25,Telur Ayam Ras,kg,7/9/2025,27500,Rabu
26,Tepung Terigu,kg,7/9/2025,13000,Rabu
48,Kedelai Impor,kg,7/9/2025,12500,Rabu
2,Cabai Merah Keriting,kg,7/9/2025,35000,Rabu
10,Cabai Rawit Merah,kg,7/9/2025,58000,Rabu
9,Cabai Merah Besar,kg,7/9/2025,27000,Rabu
13,Bawang Merah,kg,7/9/2025,39000,Rabu
38,Bawang Putih Honan,kg,7/9/2025,30000,Rabu
52,Beras Medium,kg,7/10/2025,13900,Kamis
51,Beras Premium,kg,7/10/2025,15000,Kamis
14,Gula Pasir Curah,kg,7/10/2025,16500,Kamis
17,Minyak Goreng Sawit Kemasan Premium,lt,7/10/2025,22000,Kamis
16,Minyak Goreng Sawit Curah,lt,7/10/2025,17167,Kamis
18,Minyakita,lt,7/10/2025,15700,Kamis
19,Daging Sapi Paha Belakang,kg,7/10/2025,122000,Kamis
27,Daging Ayam Ras,kg,7/10/2025,33000,Kamis
25,Telur Ayam Ras,kg,7/10/2025,27500,Kamis
26,Tepung Terigu,kg,7/10/2025,13000,Kamis
48,Kedelai Impor,kg,7/10/2025,12500,Kamis
2,Cabai Merah Keriting,kg,7/10/2025,35000,Kamis
10,Cabai Rawit Merah,kg,7/10/2025,58000,Kamis
9,Cabai Merah Besar,kg,7/10/2025,27000,Kamis
13,Bawang Merah,kg,7/10/2025,39000,Kamis
38,Bawang Putih Honan,kg,7/10/2025,30000,Kamis
52,Beras Medium,kg,7/11/2025,13900,Jumat
51,Beras Premium,kg,7/11/2025,15000,Jumat
14,Gula Pasir Curah,kg,7/11/2025,16500,Jumat
17,Minyak Goreng Sawit Kemasan Premium,lt,7/11/2025,22000,Jumat
16,Minyak Goreng Sawit Curah,lt,7/11/2025,17167,Jumat
18,Minyakita,lt,7/11/2025,15700,Jumat
19,Daging Sapi Paha Belakang,kg,7/11/2025,122000,Jumat
27,Daging Ayam Ras,kg,7/11/2025,33000,Jumat
25,Telur Ayam Ras,kg,7/11/2025,28000,Jumat
26,Tepung Terigu,kg,7/11/2025,13000,Jumat
48,Kedelai Impor,kg,7/11/2025,12500,Jumat
2,Cabai Merah Keriting,kg,7/11/2025,30000,Jumat
10,Cabai Rawit Merah,kg,7/11/2025,55000,Jumat
9,Cabai Merah Besar,kg,7/11/2025,27000,Jumat
13,Bawang Merah,kg,7/11/2025,39000,Jumat
38,Bawang Putih Honan,kg,7/11/2025,30000,Jumat
52,Beras Medium,kg,7/14/2025,13900,Senin
51,Beras Premium,kg,7/14/2025,15000,Senin
14,Gula Pasir Curah,kg,7/14/2025,16500,Senin
17,Minyak Goreng Sawit Kemasan Premium,lt,7/14/2025,22000,Senin
16,Minyak Goreng Sawit Curah,lt,7/14/2025,17167,Senin
18,Minyakita,lt,7/14/2025,15700,Senin
19,Daging Sapi Paha Belakang,kg,7/14/2025,122000,Senin
27,Daging Ayam Ras,kg,7/14/2025,33000,Senin
25,Telur Ayam Ras,kg,7/14/2025,27500,Senin
26,Tepung Terigu,kg,7/14/2025,13000,Senin
48,Kedelai Impor,kg,7/14/2025,12500,Senin
2,Cabai Merah Keriting,kg,7/14/2025,35000,Senin
10,Cabai Rawit Merah,kg,7/14/2025,60000,Senin
9,Cabai Merah Besar,kg,7/14/2025,35667,Senin
13,Bawang Merah,kg,7/14/2025,40000,Senin
38,Bawang Putih Honan,kg,7/14/2025,30000,Senin
52,Beras Medium,kg,7/15/2025,13900,Selasa
51,Beras Premium,kg,7/15/2025,15000,Selasa
14,Gula Pasir Curah,kg,7/15/2025,16000,Selasa
17,Minyak Goreng Sawit Kemasan Premium,lt,7/15/2025,22000,Selasa
16,Minyak Goreng Sawit Curah,lt,7/15/2025,17000,Selasa
18,Minyakita,lt,7/15/2025,15000,Selasa
19,Daging Sapi Paha Belakang,kg,7/15/2025,122000,Selasa
27,Daging Ayam Ras,kg,7/15/2025,33000,Selasa
25,Telur Ayam Ras,kg,7/15/2025,27000,Selasa
26,Tepung Terigu,kg,7/15/2025,13000,Selasa
48,Kedelai Impor,kg,7/15/2025,12500,Selasa
2,Cabai Merah Keriting,kg,7/15/2025,35000,Selasa
10,Cabai Rawit Merah,kg,7/15/2025,60000,Selasa
9,Cabai Merah Besar,kg,7/15/2025,35667,Selasa
13,Bawang Merah,kg,7/15/2025,40000,Selasa
38,Bawang Putih Honan,kg,7/15/2025,30000,Selasa
52,Beras Medium,kg,7/16/2025,13900,Rabu
51,Beras Premium,kg,7/16/2025,15000,Rabu
14,Gula Pasir Curah,kg,7/16/2025,16000,Rabu
17,Minyak Goreng Sawit Kemasan Premium,lt,7/16/2025,22000,Rabu
16,Minyak Goreng Sawit Curah,lt,7/16/2025,17000,Rabu
18,Minyakita,lt,7/16/2025,15000,Rabu
19,Daging Sapi Paha Belakang,kg,7/16/2025,122000,Rabu
27,Daging Ayam Ras,kg,7/16/2025,33000,Rabu
25,Telur Ayam Ras,kg,7/16/2025,27000,Rabu
26,Tepung Terigu,kg,7/16/2025,13000,Rabu
48,Kedelai Impor,kg,7/16/2025,12500,Rabu
2,Cabai Merah Keriting,kg,7/16/2025,35000,Rabu
10,Cabai Rawit Merah,kg,7/16/2025,60000,Rabu
9,Cabai Merah Besar,kg,7/16/2025,35667,Rabu
13,Bawang Merah,kg,7/16/2025,40000,Rabu
38,Bawang Putih Honan,kg,7/16/2025,30000,Rabu
52,Beras Medium,kg,7/17/2025,13900,Kamis
51,Beras Premium,kg,7/17/2025,15000,Kamis
14,Gula Pasir Curah,kg,7/17/2025,16000,Kamis
17,Minyak Goreng Sawit Kemasan Premium,lt,7/17/2025,22000,Kamis
16,Minyak Goreng Sawit Curah,lt,7/17/2025,17000,Kamis
18,Minyakita,lt,7/17/2025,15000,Kamis
19,Daging Sapi Paha Belakang,kg,7/17/2025,122000,Kamis
27,Daging Ayam Ras,kg,7/17/2025,33000,Kamis
25,Telur Ayam Ras,kg,7/17/2025,27000,Kamis
26,Tepung Terigu,kg,7/17/2025,13000,Kamis
48,Kedelai Impor,kg,7/17/2025,12500,Kamis
2,Cabai Merah Keriting,kg,7/17/2025,30000,Kamis
10,Cabai Rawit Merah,kg,7/17/2025,45000,Kamis
9,Cabai Merah Besar,kg,7/17/2025,35000,Kamis
13,Bawang Merah,kg,7/17/2025,40000,Kamis
38,Bawang Putih Honan,kg,7/17/2025,30000,Kamis
52,Beras Medium,kg,7/18/2025,13900,Jumat
51,Beras Premium,kg,7/18/2025,15000,Jumat
14,Gula Pasir Curah,kg,7/18/2025,16000,Jumat
17,Minyak Goreng Sawit Kemasan Premium,lt,7/18/2025,22000,Jumat
16,Minyak Goreng Sawit Curah,lt,7/18/2025,17000,Jumat
18,Minyakita,lt,7/18/2025,15000,Jumat
19,Daging Sapi Paha Belakang,kg,7/18/2025,122000,Jumat
27,Daging Ayam Ras,kg,7/18/2025,33000,Jumat
25,Telur Ayam Ras,kg,7/18/2025,27000,Jumat
26,Tepung Terigu,kg,7/18/2025,13000,Jumat
48,Kedelai Impor,kg,7/18/2025,12500,Jumat
2,Cabai Merah Keriting,kg,7/18/2025,30000,Jumat
10,Cabai Rawit Merah,kg,7/18/2025,45000,Jumat
9,Cabai Merah Besar,kg,7/18/2025,35000,Jumat
13,Bawang Merah,kg,7/18/2025,40000,Jumat
38,Bawang Putih Honan,kg,7/18/2025,30000,Jumat
52,Beras Medium,kg,7/21/2025,13900,Senin
51,Beras Premium,kg,7/21/2025,15000,Senin
14,Gula Pasir Curah,kg,7/21/2025,16000,Senin
17,Minyak Goreng Sawit Kemasan Premium,lt,7/21/2025,22000,Senin
16,Minyak Goreng Sawit Curah,lt,7/21/2025,17000,Senin
18,Minyakita,lt,7/21/2025,15500,Senin
19,Daging Sapi Paha Belakang,kg,7/21/2025,122000,Senin
27,Daging Ayam Ras,kg,7/21/2025,32000,Senin
25,Telur Ayam Ras,kg,7/21/2025,27000,Senin
26,Tepung Terigu,kg,7/21/2025,13000,Senin
48,Kedelai Impor,kg,7/21/2025,12500,Senin
2,Cabai Merah Keriting,kg,7/21/2025,30000,Senin
10,Cabai Rawit Merah,kg,7/21/2025,37000,Senin
9,Cabai Merah Besar,kg,7/21/2025,30000,Senin
13,Bawang Merah,kg,7/21/2025,42000,Senin
38,Bawang Putih Honan,kg,7/21/2025,30000,Senin
52,Beras Medium,kg,7/22/2025,13900,Selasa
51,Beras Premium,kg,7/22/2025,15000,Selasa
14,Gula Pasir Curah,kg,7/22/2025,16000,Selasa
17,Minyak Goreng Sawit Kemasan Premium,lt,7/22/2025,22000,Selasa
16,Minyak Goreng Sawit Curah,lt,7/22/2025,17000,Selasa
18,Minyakita,lt,7/22/2025,15500,Selasa
19,Daging Sapi Paha Belakang,kg,7/22/2025,122000,Selasa
27,Daging Ayam Ras,kg,7/22/2025,32000,Selasa
25,Telur Ayam Ras,kg,7/22/2025,27000,Selasa
26,Tepung Terigu,kg,7/22/2025,13000,Selasa
48,Kedelai Impor,kg,7/22/2025,12500,Selasa
2,Cabai Merah Keriting,kg,7/22/2025,30000,Selasa
10,Cabai Rawit Merah,kg,7/22/2025,36000,Selasa
9,Cabai Merah Besar,kg,7/22/2025,30000,Selasa
13,Bawang Merah,kg,7/22/2025,42000,Selasa
38,Bawang Putih Honan,kg,7/22/2025,30000,Selasa
52,Beras Medium,kg,7/23/2025,13900,Rabu
51,Beras Premium,kg,7/23/2025,15000,Rabu
14,Gula Pasir Curah,kg,7/23/2025,16000,Rabu
